1.513766750666336453e-02
1.559969233634686363e-02
1.630447566749488111e-02
1.776866316587340580e-02
1.951293971989474449e-02
2.143154962382004883e-02
2.348204560354429440e-02
2.544928940335769788e-02
2.714200561995410571e-02
2.861407243393650560e-02
2.941439656272992059e-02
2.973138364475817405e-02
2.955912407024412214e-02
2.943688903786476074e-02
3.018631460127502858e-02
3.066417611860234455e-02
3.168986648852109567e-02
3.273543236858959815e-02
3.346582512629062839e-02
3.361981485742109033e-02
3.452923846368712024e-02
3.528248366717386814e-02
3.628970666549361651e-02
3.656511443753707180e-02
3.613361707089542130e-02
3.656265541079655595e-02
3.592244528556565869e-02
3.553642153949061050e-02
3.518469031528979885e-02
3.435162004968064092e-02
3.347849637992388744e-02
3.336560550928641122e-02
3.338407729094297616e-02
3.372597529644113384e-02
3.385446878851661179e-02
3.434602102886214620e-02
3.437609070363360081e-02
3.402660621057253254e-02
3.462657023104360327e-02
3.563348685136067534e-02
3.650158346439164037e-02
3.763639453130529500e-02
3.856508459448377418e-02
3.887178658625084493e-02
3.928559603723401350e-02
3.858743920794339977e-02
3.772510612132486119e-02
3.658511135553062926e-02
3.536301018345216346e-02
3.562118582472852124e-02
3.617837668232141285e-02
3.736045085985646025e-02
3.957002424463187257e-02
4.159693544296739348e-02
4.257006332069349780e-02
4.402541489726700952e-02
4.465395465019044580e-02
4.429447028317151647e-02
4.315011846760112568e-02
4.123318682925841000e-02
3.957766446721779074e-02
3.751524832097446333e-02
3.511140028237454830e-02
3.340907326579099779e-02
3.222749065313890160e-02
3.010418889707849530e-02
2.913555882789672577e-02
2.839776340302231639e-02
2.751624238852377544e-02
2.714199307364888181e-02
2.694571743718159051e-02
2.690014325137527265e-02
2.697349440102417631e-02
2.685981279271511604e-02
2.668243428224562411e-02
2.753636479994248792e-02
2.822202180839947921e-02
2.894728308947680517e-02
3.002477012198366893e-02
3.172880457395464010e-02
3.283315740300759428e-02
3.391787415567784625e-02
3.499475154280447253e-02
3.577243499918815461e-02
3.560330534194276753e-02
3.467833981147593753e-02
3.365397720819274241e-02
3.327146401534163134e-02
3.217098843955844278e-02
3.023183827298920462e-02
2.942473992554757445e-02
2.818857459315322889e-02
2.621468050282880352e-02
2.464253106677707916e-02
2.337804675753111031e-02
2.205616590457342568e-02
2.081914313744863756e-02
