,dates,condition,act_animal,bhv_name,clusterID,channelID,FR_average
0,20240531,MC,dodson,pull,18,4,"[-1.31802582e-01 -8.02946432e-02 -1.53241951e-01 -2.23406806e-01
 -1.81561339e-01 -6.20197970e-02 -1.43455460e-02 -1.31515321e-01
 -2.58080837e-01 -2.95152408e-01 -2.65348941e-01 -1.95737162e-01
 -7.63533053e-02 -5.93009854e-02 -1.06688362e-01 -5.33011126e-02
  3.93636580e-02  1.15839891e-01  1.17255491e-01  2.55656943e-02
 -5.60596377e-02 -9.99809748e-02 -1.32250725e-01 -1.50785428e-01
 -1.98579855e-01 -2.24564372e-01 -1.88443501e-01 -1.62833691e-01
 -2.09720961e-01 -2.45118472e-01 -2.80295523e-01 -2.46478644e-01
 -1.10652436e-01 -4.09867946e-02 -1.48025558e-01 -2.44197442e-01
 -1.68963041e-01 -6.19076091e-02 -5.25820969e-02 -3.82942973e-02
 -2.57664969e-02 -4.81098651e-02  1.36885915e-03  1.57978177e-02
 -5.31207623e-02 -1.02772615e-01 -8.79141619e-02 -6.77822117e-02
 -1.51708865e-01 -1.84910516e-01 -9.44982095e-02 -6.08819220e-02
 -1.52497792e-01 -1.77039702e-01 -8.86751022e-02 -7.57513423e-02
 -1.78412434e-01 -2.88679722e-01 -3.38390872e-01 -2.85066564e-01
 -1.73663039e-01 -8.04289301e-02  1.87473918e-02  1.35701474e-01
  9.55323975e-02 -5.26954855e-02 -1.16052117e-01 -1.06269621e-01
 -6.04224208e-02 -2.98160317e-02 -2.68403218e-02 -6.96554248e-02
 -1.07858638e-01 -1.19993579e-01 -1.26961299e-01 -1.37384327e-01
 -1.17197341e-01 -4.27785005e-02 -5.97537348e-02 -1.68544921e-01
 -2.36376184e-01 -2.51174830e-01 -2.08368962e-01 -1.16373855e-01
 -1.02175905e-01 -1.65485666e-01 -1.98215342e-01 -1.74586761e-01
 -1.42607881e-01 -1.60147581e-01 -1.39357133e-01 -1.07499940e-01
 -1.38543148e-01 -2.11978088e-01 -2.75547941e-01 -2.47151336e-01
 -1.68619489e-01 -1.57389366e-01 -1.75299294e-01 -1.86966936e-01
 -1.84687511e-01 -1.58567627e-01 -1.67205237e-01 -1.99165509e-01
 -9.70880575e-02  3.37583860e-02  1.73162223e-02 -1.36935515e-02
  3.13842910e-02  7.14163422e-02  2.08824213e-01  3.54355312e-01
  3.03394183e-01  2.13655184e-01  2.06959727e-01  2.88566408e-01
  3.89263491e-01  3.31027782e-01  2.35640501e-01  3.24606234e-01
  5.51869765e-01  8.17591284e-01  8.77187377e-01  6.81303606e-01
  3.81045763e-01  1.07197530e-01  4.17036340e-02  1.69719839e-01
  3.13439728e-01  3.33843738e-01  2.21889133e-01  1.63064969e-01
  3.34322619e-01  6.02527127e-01  6.93711215e-01  5.75511708e-01
  4.92649292e-01  5.38845702e-01  6.50141829e-01  6.91189538e-01
  5.47990427e-01  3.34378790e-01  2.24382150e-01  1.90916010e-01
  1.83957788e-01  1.41430164e-01  1.28269417e-01  1.72810216e-01
  1.78086486e-01  1.50206844e-01  6.93904889e-02 -3.00376071e-02
  7.54090031e-02  2.76647784e-01  2.80496632e-01  1.95243250e-01
  1.02778229e-01  3.06927025e-04 -3.81473429e-02 -9.38044626e-03
 -2.10210505e-02 -7.32452805e-02  7.54537893e-04  1.39655263e-01
  1.33885104e-01  3.25786562e-02 -2.38163274e-02  5.58972510e-02
  1.37162010e-01  1.32769751e-01  1.20414496e-01  9.70492914e-02
  3.98595426e-02  1.48893194e-02  8.13783837e-02  1.09072281e-01
  7.11360020e-02  1.12532721e-01  5.73667813e-02 -8.98878841e-02
 -1.55668405e-01 -1.09341629e-01  3.69892705e-02  1.93270023e-01
  1.97098785e-01  9.16403803e-02  1.18210951e-01  2.78782053e-01
  2.50394005e-01  8.82614115e-02  1.66422616e-02 -7.40805493e-02
 -1.27569515e-01 -3.39281924e-02  1.05869673e-01  1.84515007e-01
  1.48018404e-01  6.96208579e-02 -1.36051777e-02 -8.03528668e-02
 -1.02870780e-01 -5.43324137e-02  4.48633398e-02  1.37197154e-01
  1.30603193e-01  5.18140653e-02 -5.97451651e-03 -4.48803742e-02
 -4.25376971e-02 -9.78613446e-04  9.78147249e-04  5.62008150e-03
  2.21103544e-02 -8.86514448e-03 -7.39849216e-02 -4.02781663e-02
 -3.05843592e-02 -1.26540715e-01 -1.87415337e-01 -2.64867220e-01
 -3.49020548e-01 -3.45914076e-01 -2.07503182e-01 -7.82328565e-02
 -1.18683908e-01 -1.50293522e-01 -8.50124094e-02 -9.10266628e-02
 -1.28852299e-01 -1.61359254e-01 -2.03610501e-01 -2.38278130e-01
 -2.43708877e-01 -1.33556147e-01 -3.98839473e-02 -1.02914043e-01
 -1.87756312e-01 -2.22597905e-01 -2.45467878e-01 -1.64737559e-01]"
1,20240531,MC,dodson,pull,22,62,"[-0.11547575  0.06615148  0.13874446 -0.06482049 -0.19076947 -0.14100252
 -0.04741607 -0.02164097 -0.08018886 -0.11022804 -0.12572628 -0.20336434
 -0.26398495 -0.2783531  -0.27945892 -0.2771591  -0.25732525 -0.19721465
 -0.14650975 -0.1727676  -0.1875143  -0.13708867 -0.16088748 -0.24131607
 -0.27441316 -0.27087905 -0.22635571 -0.14027104 -0.08802107 -0.05775777
 -0.02465226  0.0022025   0.04753248  0.05224722  0.0446095   0.09091701
  0.15520769  0.16096347  0.00343537 -0.14324447 -0.19908624 -0.21970045
 -0.19793303 -0.18638841 -0.17065483 -0.13823209 -0.08876649 -0.05662644
 -0.0351258  -0.02711761 -0.08135652 -0.11213136 -0.1730379  -0.20936544
 -0.20328959 -0.23626758 -0.2674674  -0.25640743 -0.21546302 -0.20815884
 -0.2143229  -0.13309691 -0.031134   -0.02698106 -0.11251127 -0.19861449
 -0.20965424 -0.20755129 -0.24293624 -0.23338406 -0.13909872 -0.07220818
 -0.11412777 -0.15809236 -0.16639516 -0.1502669  -0.12070017 -0.05378427
  0.00176096 -0.04980099 -0.05535302  0.05512695  0.10851561  0.06367597
  0.0429251   0.08036978  0.0493768   0.04883501  0.13331041  0.19817268
  0.24385579  0.32104129  0.3927657   0.44064935  0.39286589  0.28073768
  0.22023361  0.1540978   0.02422616 -0.0717287  -0.10293888 -0.1120539
 -0.03253841  0.02598466  0.04089259  0.05537727  0.02795911  0.00485984
  0.06418821  0.13328836  0.1147219   0.11053355  0.11418575  0.12658725
  0.2667013   0.56739249  0.7808848   0.58784719  0.18192717 -0.10484417
 -0.16871309 -0.14804261 -0.11871719 -0.09859923 -0.12692857 -0.08264335
  0.03473187  0.03323167 -0.06868294 -0.14281171 -0.13124233 -0.13505672
 -0.14779527 -0.12847641 -0.0810642   0.03016595  0.11594961  0.04497856
 -0.11778207 -0.14571784  0.002785    0.13981627  0.1786416   0.08496336
 -0.09360071 -0.17023972 -0.12086392 -0.04721479  0.0125114   0.00975121
 -0.06793985 -0.11952584 -0.09760337 -0.06393965 -0.04929174 -0.08962792
 -0.02344007  0.12980982  0.14470388  0.13682204  0.1739393   0.21654767
  0.27703224  0.28182296  0.25925581  0.21410649  0.30404757  0.47188553
  0.52037689  0.50510758  0.58651993  0.63242424  0.59289864  0.64781198
  0.63859543  0.46658173  0.41376303  0.32973981  0.14736698  0.08012817
  0.07850623  0.03936644  0.10023574  0.25068992  0.23611329  0.28087412
  0.43200142  0.3995895   0.18373173 -0.0222039  -0.07346328  0.06354655
  0.19131888  0.18583124  0.13710476  0.09522867 -0.00481489 -0.12713657
 -0.18754826 -0.23511296 -0.24293624 -0.1757825  -0.10826978 -0.09535062
 -0.06717013 -0.04415978 -0.08191198 -0.09718274 -0.10438571 -0.10018287
 -0.08517578 -0.08664891 -0.04692868 -0.02431853 -0.10750789 -0.20936876
 -0.20496271 -0.11409088 -0.07787638 -0.10936782 -0.08438908 -0.08916265
 -0.18660011 -0.25955218 -0.2777384  -0.27724902 -0.25460715 -0.17680987
 -0.10606936 -0.10559607 -0.08802383 -0.08557371 -0.13357536 -0.16485663
 -0.17860303 -0.20117889 -0.20326035 -0.19595695 -0.18176801 -0.12621176]"
2,20240531,MC,dodson,pull,25,61,"[ 0.03876498  0.07001557  0.17183082  0.23153556  0.09189113 -0.10935456
 -0.22027688 -0.23127834 -0.25615551 -0.28295378 -0.26319254 -0.2688309
 -0.28113222 -0.26961625 -0.22083043 -0.15779924 -0.07255241 -0.04545479
 -0.11719019 -0.16189664 -0.17662819 -0.20251338 -0.20550377 -0.21138385
 -0.24890662 -0.29241818 -0.27137792 -0.18820389 -0.13623539 -0.09871554
 -0.10857418 -0.16616155 -0.15806655 -0.05036711  0.0240603  -0.04593228
 -0.16980187 -0.14220999  0.03037776  0.12717673  0.00058713 -0.13213426
 -0.07929451 -0.02013305 -0.14802088 -0.33488153 -0.40718404 -0.37153499
 -0.29630639 -0.22058998 -0.2056387  -0.2357148  -0.27678119 -0.29385149
 -0.31606057 -0.33051509 -0.28053028 -0.22570757 -0.23651765 -0.17770552
  0.00205788  0.06839171  0.0238001  -0.01523924 -0.08923796 -0.19792363
 -0.2443192  -0.22996038 -0.23665122 -0.25402444 -0.25915739 -0.23080215
 -0.24391367 -0.27970607 -0.29334374 -0.31695273 -0.34250621 -0.31302824
 -0.30017693 -0.36102969 -0.3672533  -0.27779687 -0.15699504 -0.13774071
 -0.25288876 -0.38380266 -0.42144667 -0.41653111 -0.41500655 -0.41046518
 -0.36648154 -0.25671587 -0.18138264 -0.22825897 -0.25239044 -0.14879494
 -0.05172843  0.03259122  0.13586715  0.1335745   0.05120122  0.04192893
  0.05983239  0.03040159  0.04309     0.11313452  0.14609886  0.0965088
  0.03175005 -0.00841862 -0.1086728  -0.24201966 -0.32912657 -0.35494984
 -0.33028238 -0.28398687 -0.27624795 -0.248807   -0.2114652  -0.26110048
 -0.36846965 -0.41861504 -0.37085232 -0.32314984 -0.30520799 -0.27591285
 -0.30620242 -0.35048294 -0.3403852  -0.33578728 -0.33942912 -0.35904769
 -0.41041989 -0.41506123 -0.38566749 -0.40074986 -0.3755872  -0.18894007
  0.06690007  0.18955854  0.17782922  0.09499617  0.13414698  0.37121663
  0.4797003   0.38564214  0.34540025  0.37796548  0.50230412  0.49872304
  0.31350753  0.24125015  0.32222278  0.51530857  0.57909799  0.47452414
  0.36502771  0.29870424  0.37275767  0.47803439  0.46207527  0.43647061
  0.45358292  0.45048614  0.49004564  0.48296041  0.34776752  0.26804674
  0.23779937  0.21846057  0.20385372  0.11054943 -0.01130423 -0.00477831
  0.09922749  0.06938113 -0.06334384 -0.01870484  0.25117742  0.45632895
  0.33923734  0.14919436  0.16829892  0.3454584   0.44802882  0.45350275
  0.43985603  0.36704375  0.25646805  0.29672475  0.46090845  0.45845371
  0.26936079  0.18672887  0.16793128  0.23215992  0.37052606  0.46125343
  0.57401254  0.50935134  0.38026581  0.27127144  0.17408542  0.25027041
  0.22358436  0.09887646  0.12097329  0.15692339  0.16480233  0.27466728
  0.42370168  0.47177144  0.30356833  0.12323111  0.18170024  0.30851042
  0.31513676  0.1209507  -0.06748789 -0.00889452  0.14144819  0.15411307
  0.0929522   0.05431619  0.0692102   0.09712077  0.09307434  0.02902985
 -0.05395371 -0.00772309  0.11924687  0.23308456  0.21706941  0.0520724
 -0.046207    0.03336924  0.11987598  0.09634284  0.09910609  0.09298607]"
3,20240531,MC,dodson,pull,37,0,"[-9.64559969e-02 -5.45257223e-02  1.09813243e-01  1.45737937e-01
  2.18838739e-02  1.27192595e-02  1.20153570e-01  2.27896391e-01
  2.75244105e-01  1.56059338e-01  2.14411858e-02  7.65727179e-02
  2.49588116e-01  3.34561573e-01  2.77235071e-01  2.39922452e-01
  3.18171960e-01  3.41732706e-01  2.53192884e-01  2.37533688e-01
  2.14769819e-01  9.90697433e-02  2.41339790e-02  7.06860323e-02
  5.04420961e-02 -6.56244564e-02 -7.61306835e-02  1.13805692e-02
  4.22875789e-02  4.12090331e-02  9.85030750e-03 -5.96347944e-02
 -7.99457004e-02 -5.34893881e-02 -5.64572738e-02 -9.39739977e-02
 -6.50133836e-02  5.96326889e-02  1.46869981e-01  1.38716499e-01
  1.31224418e-01  7.25316541e-02  5.29398193e-02  1.19826601e-01
  1.97607057e-01  2.07266757e-01  1.54124027e-01  7.75491897e-02
  1.28628677e-02  2.04069873e-02  7.37854102e-02  9.42603124e-02
  3.17462455e-02 -1.45049668e-02  6.11958675e-02  1.71988139e-01
  1.96047622e-01  1.44972606e-01  1.34131786e-01  2.09699856e-01
  2.64904927e-01  2.01112376e-01  1.61270006e-01  1.01611883e-01
  3.23637603e-02  3.71967899e-02  9.79986106e-02  8.54830326e-02
  1.26327669e-01  4.19201665e-01  6.60657788e-01  5.89431603e-01
  3.69367138e-01  2.13719235e-01  1.00614186e-01  2.96195631e-02
 -1.49663598e-02 -3.53498893e-02  9.38724456e-02  1.72450565e-01
  1.26016654e-01  1.36322304e-01  1.89923662e-01  2.91889972e-01
  4.26558972e-01  5.11038638e-01  4.43551002e-01  2.14673664e-01
  7.19251328e-02  3.39642521e-02 -4.96004693e-02 -1.45862176e-01
 -1.58245950e-01 -7.92533866e-02 -6.75355451e-02 -1.93423179e-01
 -2.61078080e-01 -2.50185264e-01 -2.94855337e-01 -2.74767679e-01
 -8.31901973e-02  8.87429932e-02  6.05728431e-02 -1.09843724e-01
 -1.69978152e-01 -7.63406688e-02 -3.66061931e-04 -4.58284148e-02
 -1.44080063e-01 -2.05226328e-01 -1.92811125e-01 -1.66889030e-01
 -1.52306163e-01 -6.32988890e-02  3.83853808e-03 -4.92136625e-02
 -8.84352164e-02 -5.31369111e-02 -4.49488945e-02 -6.27597361e-02
 -1.99470977e-02  4.04315331e-02  7.81680886e-02  5.77597805e-02
 -4.42028078e-02 -7.12759207e-02 -4.62724404e-02 -6.99475955e-02
 -1.15167404e-01 -1.56444680e-01 -1.87571110e-01 -1.22359245e-01
  5.14859162e-02  1.87222400e-01  1.01860629e-01 -4.43172031e-02
 -9.70504192e-02 -8.33865936e-02  2.93030863e-04  4.66385589e-02
 -3.71642078e-02 -1.18335025e-01 -1.10045737e-01 -1.05117340e-01
 -1.11935843e-01 -1.25915548e-01 -1.91631199e-01 -2.31259737e-01
 -2.80521360e-01 -3.63374946e-01 -3.84010429e-01 -2.44830547e-01
 -5.10314731e-02 -1.02143372e-01 -2.53819724e-01 -2.58657796e-01
 -1.78348165e-01 -1.54297683e-01 -1.93627394e-01 -2.12673652e-01
 -1.92027985e-01 -1.38519724e-01 -5.29986370e-02  4.87774099e-02
  6.88978056e-02 -1.05282510e-02 -4.41378536e-02 -4.37920389e-02
 -9.75859908e-02 -2.12810891e-01 -2.79949471e-01 -2.37773078e-01
 -1.61878705e-01 -8.15959775e-02  8.05609250e-03  9.52505751e-02
  3.09150344e-02 -1.47207327e-01 -2.50907102e-01 -2.98063389e-01
 -3.07190071e-01 -2.17657516e-01 -7.39948627e-02 -6.08494068e-02
 -1.61748246e-01 -2.24238327e-01 -2.07537969e-01 -2.44841312e-01
 -2.83664503e-01 -1.88311875e-01 -9.52136711e-02 -1.25068743e-01
 -1.51258313e-01 -1.46658971e-01 -1.72336387e-01 -1.83307015e-01
 -1.97400799e-01 -2.34109673e-01 -2.25875247e-01 -1.50028067e-01
 -1.14420786e-01 -1.67654253e-01 -1.84987353e-01 -1.19663883e-01
 -4.65119854e-02 -5.12655687e-02 -1.56792772e-01 -2.38853783e-01
 -2.29448457e-01 -2.08390046e-01 -1.72119306e-01 -9.28476243e-02
 -3.65332817e-02  5.32365670e-02  1.14358330e-01  7.45101555e-02
  5.91797805e-02 -2.22377602e-02 -1.30225323e-01 -9.06227740e-02
  2.09957542e-02  8.66618302e-02  1.21988039e-01  1.67780859e-01
  1.50532298e-01  1.68964393e-01  2.26962026e-01  2.37289397e-01
  1.74943228e-01  8.13484603e-02  2.68057421e-02 -2.46074114e-02
 -1.20957183e-01 -1.49413863e-01 -9.20978510e-02 -3.10256610e-02
  5.19662179e-02  1.99603813e-01  2.65426023e-01  1.72663952e-01]"
4,20240531,MC,dodson,pull,41,5,"[-0.17363703 -0.17360774 -0.17257777 -0.15968255 -0.10603407 -0.05317298
 -0.09467938 -0.15460116 -0.17194919 -0.17358188 -0.17360081 -0.17241084
 -0.15811098 -0.09868495 -0.01337664  0.0562996   0.07821658 -0.03305933
 -0.13315627 -0.11864734 -0.05788515 -0.07935099 -0.14536527 -0.17051892
 -0.17349769 -0.17306418 -0.1644942  -0.11964452 -0.05270697 -0.04356326
 -0.02055629  0.03075635  0.02543439 -0.00318159 -0.05246342 -0.12122938
 -0.11242012 -0.05625004 -0.08235013 -0.14745897 -0.17087581 -0.17353018
 -0.1736358  -0.17363733 -0.17363733 -0.17363722 -0.17362377 -0.17304357
 -0.16386624 -0.11103502 -0.00571011  0.03386928 -0.05161576 -0.14182351
 -0.16922268 -0.15944491 -0.10574002 -0.05193219 -0.0787546  -0.06857156
  0.03097025  0.08473643  0.05380677  0.02146948  0.0612231   0.02863575
 -0.09538054 -0.14767387 -0.10375127 -0.03470357  0.01892051  0.17673005
  0.33277645  0.26347581  0.08472944 -0.05554479 -0.14330403 -0.17036571
 -0.1727219  -0.1600343  -0.08481037  0.0449631   0.02932998 -0.10179903
 -0.15305777 -0.11209535 -0.03917703  0.00803844  0.07575344  0.06499168
  0.00050667 -0.05849911 -0.13425118 -0.16838109 -0.1732551  -0.17059092
 -0.14580543 -0.07995174 -0.05711151 -0.11127406 -0.10067795  0.00828874
  0.08242545  0.11208552  0.26882039  0.50113958  0.42931472  0.14473645
  0.00578458  0.03851592  0.19534873  0.31997599  0.37073691  0.27164862
  0.17619151  0.21055334  0.18059911  0.07775403  0.08045536  0.03529648
 -0.09986197 -0.15215007 -0.11028443 -0.03949661  0.00060233  0.10856288
  0.23105831  0.14445636 -0.02666757 -0.00433182  0.06825407 -0.03301678
 -0.13689585 -0.12667138 -0.06242751 -0.06823433 -0.10491132 -0.04079315
  0.03798566 -0.01124723 -0.11730073 -0.16550147 -0.17193608 -0.15297103
 -0.03845833  0.19778866  0.30492694  0.18380834  0.07069294  0.08823526
  0.21064358  0.38812267  0.38585457  0.21923906  0.15403035  0.11390612
  0.04018111  0.08412501  0.21085224  0.21348617  0.11796946  0.074157
  0.01560473  0.02884083  0.06882025 -0.03977242 -0.14082671 -0.12261406
  0.03199791  0.17022445  0.07087986 -0.04672338 -0.03460956 -0.0223534
 -0.01465889  0.00847872  0.11770555  0.24614473  0.29412402  0.24832707
  0.10082392 -0.05174362 -0.13618294 -0.11881438 -0.05800524 -0.07907925
 -0.14486706 -0.16352682 -0.10973437  0.07368885  0.2668104   0.23867944
  0.06699787 -0.08736688 -0.15837015 -0.16802475 -0.12586853  0.02539412
  0.17335959  0.13199873  0.06990295  0.05886247  0.02573067 -0.0218405
 -0.10293031 -0.15957963 -0.17086271 -0.15185387 -0.06541116  0.04505028
  0.00935152 -0.11048966 -0.1622733  -0.14016772 -0.01267044  0.14675397
  0.11047856 -0.0089225  -0.03752332 -0.08828778 -0.15158716 -0.16764352
 -0.14100741 -0.07388102 -0.06046443 -0.11564036 -0.10574986 -0.05416577
 -0.08700583 -0.13841779 -0.10056495 -0.00252558  0.02587099 -0.05687945
 -0.14149845 -0.15259107 -0.07648995  0.07672195  0.21644238  0.27487123]"
5,20240531,MC,dodson,pull,47,2,"[-1.49738754e-01 -1.37994745e-01 -1.29412528e-01 -6.08079082e-02
  4.74764963e-02  9.54457418e-02  1.92742220e-02 -8.37978835e-02
 -1.89074628e-01 -2.62391843e-01 -2.51098258e-01 -2.13560223e-01
 -1.63761638e-01 -1.15979011e-01 -1.34670495e-01 -1.16087572e-01
 -1.08349156e-01 -2.03366534e-01 -2.45601498e-01 -2.29501693e-01
 -2.04504582e-01 -1.11773174e-01 -2.67536954e-02 -4.02132403e-03
  1.59451082e-02  3.29492415e-02 -5.64216295e-02 -1.42472428e-01
 -1.00728997e-01 -3.17793806e-02 -2.84919336e-02 -3.87216456e-02
  8.01240841e-03  6.26710633e-03 -2.99952566e-02 -2.19745783e-02
 -3.30858156e-02 -4.67603636e-03  4.25425797e-02 -4.91106635e-02
 -1.44440668e-01 -1.42770761e-01 -7.95466867e-02  8.06677802e-02
  1.62670633e-01 -1.33894208e-02 -1.92468166e-01 -2.36273023e-01
 -1.97383196e-01 -1.15769086e-01 -1.70547574e-02  7.95578091e-02
  8.61139225e-02 -9.23846753e-02 -1.54810843e-01  5.61354943e-03
  1.72593377e-01  1.83243116e-01  1.18582690e-01  5.82793778e-02
 -3.65651205e-02 -9.37360339e-02 -6.74588550e-02 -2.49323962e-04
  7.37612188e-02  1.27008958e-01  7.17127502e-02 -3.89144593e-02
 -9.27741474e-02 -2.76360726e-02  3.27018289e-02 -1.98693116e-02
 -3.24679450e-02  2.55096622e-02  5.88227498e-02  1.49816123e-01
  2.96795354e-01  3.34610126e-01  2.26249916e-01  1.58884838e-01
  7.64207655e-02 -1.71935910e-02  2.68423205e-04 -3.89916704e-02
 -6.45424836e-02  1.83381777e-02  1.24323889e-02 -1.10336613e-01
 -1.92069983e-01 -1.94556772e-01 -1.08066192e-01 -4.99623921e-02
 -1.11094887e-01 -1.75047210e-01 -2.15068928e-01 -2.66420496e-01
 -2.98649150e-01 -3.05700326e-01 -3.06244462e-01 -3.06160665e-01
 -3.03765943e-01 -2.82262479e-01 -2.12960790e-01 -1.46215244e-01
 -1.67755587e-01 -2.42135423e-01 -2.89402959e-01 -2.82189344e-01
 -2.28687523e-01 -1.84953851e-01 -1.81878351e-01 -1.12810098e-01
  3.62544430e-03 -1.53306240e-02 -1.22917916e-01 -1.90440463e-01
 -1.90484759e-01 -1.02026791e-01 -3.53611624e-02 -7.90471478e-02
 -6.22864456e-02  1.45445081e-01  3.36749114e-01  4.23802320e-01
  4.14372808e-01  3.96724865e-01  4.31635277e-01  4.76629134e-01
  4.30074728e-01  3.42643273e-01  2.99990790e-01  2.73616259e-01
  3.56671911e-01  4.91764960e-01  6.49976768e-01  6.86120317e-01
  6.73219110e-01  6.22577558e-01  5.14129822e-01  5.80030051e-01
  6.44356944e-01  6.31151331e-01  5.86082171e-01  4.91584488e-01
  5.04481014e-01  4.83783697e-01  3.79446580e-01  2.75422807e-01
  2.12371983e-01  2.73461649e-01  3.65636685e-01  2.48074298e-01
  1.11814521e-01  5.91641022e-02 -8.74014097e-03  1.74495512e-02
  8.91814602e-02  5.02713020e-02 -5.29941690e-03 -3.61679419e-02
 -5.56650652e-02 -5.84285059e-02 -5.02157479e-02 -6.43522045e-02
 -1.66385403e-01 -2.43987939e-01 -1.92561213e-01 -7.50296690e-02
 -2.55244869e-02 -6.45422002e-02 -4.09900348e-02  2.13818281e-02
  9.63499694e-02  8.84971371e-02 -8.25286425e-02 -1.76341333e-01
 -1.73673297e-01 -1.68311345e-01 -1.61286363e-01 -7.75409888e-02
 -3.62731824e-03 -3.58877091e-02 -1.14699471e-01 -2.20960079e-01
 -2.87326860e-01 -2.89255043e-01 -2.32452404e-01 -1.58107479e-01
 -1.11921519e-01 -5.62945379e-03  9.71403737e-02  7.40773092e-02
 -6.56264673e-03 -8.76771653e-02 -1.95634311e-01 -2.17876627e-01
 -1.18799399e-01 -4.08503943e-02 -6.02287768e-02 -5.69856508e-02
  2.43388340e-02  4.17784945e-03 -3.79981878e-02  8.60148752e-02
  1.78118477e-01  1.22543965e-01  4.23949332e-02  9.45563969e-04
  2.61977158e-02 -1.81338336e-03 -9.14329782e-02 -1.27471660e-01
 -1.23794476e-01 -1.32679453e-01 -1.73602183e-01 -2.50674534e-01
 -2.69827340e-01 -1.94069628e-01 -8.84710587e-02 -3.99767266e-02
 -4.22627472e-02 -6.24866361e-02 -1.29162511e-01 -1.71971283e-01
 -9.18539998e-02  6.72308699e-02  6.25019808e-02 -6.95831786e-02
 -8.16317350e-02 -4.51193294e-02 -9.80944362e-02 -1.89826594e-01
 -2.39275797e-01 -1.55644814e-01 -3.61709275e-03  3.63004703e-02
  3.02407547e-02  8.33526702e-02  9.72616467e-02  4.89860466e-02]"
